LOX HEIGHT RP1HEIGHT DIAMETER NumEngins
180469 1045.1 173.101 -131.862 284212
180574 1044.12 173.201 -131.862 284212
180678 1043.14 173.301 -131.862 284212
180782 1042.16 173.401 -131.862 284212
180886 1041.18 173.501 -131.862 284212
180990 1040.19 173.601 -131.862 284212
181094 1039.21 173.701 -131.862 284212
181198 1038.23 173.801 -131.862 284212
181302 1037.25 173.901 -131.862 284212
181405 1036.27 174.001 -131.862 284212
181509 1035.29 174.101 -131.862 284212
181612 1034.31 174.201 -131.862 284212
181715 1033.33 174.301 -131.862 284212
181818 1032.35 174.401 -131.862 284212
181922 1031.37 174.501 -131.862 284212
182025 1030.39 174.601 -131.862 284212
182127 1029.4 174.701 -131.862 284212
182230 1028.42 174.801 -131.862 284212
182333 1027.44 174.901 -131.862 284212
182436 1026.46 175.001 -131.862 284212
182538 1025.48 175.101 -131.862 284212
182640 1024.5 175.201 -131.862 284212
182743 1023.52 175.301 -131.862 284212
182845 1022.54 175.402 -131.862 284212
182947 1021.56 175.502 -131.862 284212
183049 1020.58 175.602 -131.862 284212
183151 1019.59 175.702 -131.862 284212
183253 1018.61 175.802 -131.862 284212
183355 1017.63 175.902 -131.862 284212
183456 1016.65 176.002 -131.862 284212
183558 1015.67 176.102 -131.862 284212
183659 1014.69 176.202 -131.862 284212
183760 1013.71 176.302 -131.862 284212
183862 1012.73 176.402 -131.862 284212
183963 1011.75 176.502 -131.862 284212
184064 1010.77 176.602 -131.862 284212
184165 1009.78 176.702 -131.862 284212
184266 1008.8 176.802 -131.862 284212
184366 1007.82 176.902 -131.862 284212
184467 1006.84 177.002 -131.862 284212
184567 1005.86 177.102 -131.862 284212
184668 1004.88 177.202 -131.862 284212
184768 1003.9 177.302 -131.862 284212
184869 1002.92 177.402 -131.862 284212
184969 1001.94 177.502 -131.862 284212
185069 1000.95 177.602 -131.862 284212
185169 999.974 177.702 -131.862 284212
185269 998.993 177.802 -131.862 284212
185368 998.012 177.902 -131.862 284212
185468 997.031 178.002 -131.862 284212
185567 996.05 178.102 -131.862 284212
185667 995.069 178.202 -131.862 284212
185766 994.088 178.302 -131.862 284212
185866 993.107 178.402 -131.862 284212
185965 992.126 178.502 -131.862 284212
186064 991.145 178.602 -131.862 284212
186163 990.164 178.702 -131.862 284212
186262 989.183 178.802 -131.862 284212
186360 988.202 178.902 -131.862 284212
186459 987.221 179.002 -131.862 284212
186558 986.24 179.102 -131.862 284212
186656 985.259 179.202 -131.862 284212
186755 984.278 179.302 -131.862 284212
186853 983.297 179.402 -131.862 284212
186951 982.315 179.502 -131.862 284212
187049 981.334 179.602 -131.862 284212
187147 980.353 179.702 -131.862 284212
187245 979.372 179.802 -131.862 284212
187343 978.391 179.902 -131.862 284212
187440 977.41 180.002 -131.862 284212
187538 976.429 180.102 -131.862 284212
187636 975.448 180.202 -131.862 284212
187733 974.467 180.302 -131.862 284212
187830 973.486 180.402 -131.862 284212
187927 972.505 180.502 -131.862 284212
188025 971.524 180.602 -131.862 284212
188122 970.543 180.702 -131.862 284212
188218 969.562 180.802 -131.862 284212
188315 968.581 180.902 -131.862 284212
188412 967.6 181.002 -131.862 284212
188509 966.619 181.102 -131.862 284212
188605 965.638 181.202 -131.862 284212
188702 964.657 181.302 -131.862 284212
188798 963.676 181.402 -131.862 284212
188894 962.695 181.502 -131.862 284212
188990 961.714 181.602 -131.862 284212
189086 960.733 181.702 -131.862 284212
189182 959.752 181.802 -131.862 284212
189278 958.771 181.902 -131.862 284212
189374 957.79 182.002 -131.862 284212
189469 956.809 182.102 -131.862 284212
189565 955.828 182.202 -131.862 284212
189660 954.847 182.302 -131.862 284212
189756 953.866 182.402 -131.862 284212
189851 952.885 182.502 -131.862 284212
189946 951.904 182.602 -131.862 284212
190041 950.923 182.702 -131.862 284212
190136 949.942 182.802 -131.862 284212
190231 948.961 182.902 -131.862 284212
190326 947.98 183.002 -131.862 284212
190420 946.999 183.102 -131.862 284212
190515 946.018 183.202 -131.862 284212
190609 945.037 183.302 -131.862 284212
190704 944.056 183.402 -131.862 284212
190798 943.075 183.502 -131.862 284212
190892 942.094 183.602 -131.862 284212
190986 941.113 183.702 -131.862 284212
191080 940.132 183.802 -131.862 284212
191174 939.151 183.902 -131.862 284212
191268 938.17 184.002 -131.862 284212
191361 937.189 184.102 -131.862 284212
191455 936.208 184.202 -131.862 284212
191548 935.227 184.302 -131.862 284212
191642 934.246 184.402 -131.862 284212
191735 933.265 184.502 -131.862 284212
191828 932.284 184.602 -131.862 284212
191921 931.303 184.702 -131.862 284212
192014 930.322 184.802 -131.862 284212
192107 929.341 184.902 -131.862 284212
192200 928.359 185.002 -131.862 284212
192293 927.378 185.102 -131.862 284212
192385 926.397 185.202 -131.862 284212
192478 925.416 185.302 -131.862 284212
192570 924.435 185.402 -131.862 284212
192663 923.454 185.502 -131.862 284212
192755 922.473 185.602 -131.862 284212
192847 921.492 185.702 -131.862 284212
192939 920.511 185.802 -131.862 284212
193031 919.53 185.902 -131.862 284212
193123 918.549 186.002 -131.862 284212
193214 917.568 186.102 -131.862 284212
193306 916.587 186.202 -131.862 284212
193397 915.606 186.302 -131.862 284212
193489 914.625 186.402 -131.862 284212
193580 913.644 186.502 -131.862 284212
193671 912.663 186.602 -131.862 284212
193762 911.682 186.702 -131.862 284212
193854 910.701 186.802 -131.862 284212
193944 909.72 186.902 -131.862 284212
194035 908.739 187.002 -131.862 284212
194126 907.758 187.102 -131.862 284212
194217 906.777 187.202 -131.862 284212
194307 905.796 187.302 -131.862 284212
194398 904.815 187.402 -131.862 284212
194488 903.834 187.502 -131.862 284212
194578 902.853 187.602 -131.862 284212
194668 901.872 187.702 -131.862 284212
194758 900.891 187.802 -131.862 284212
194848 899.91 187.902 -131.862 284212
194938 898.929 188.002 -131.862 284212
195028 897.948 188.102 -131.862 284212
195118 896.967 188.202 -131.862 284212
195207 895.986 188.302 -131.862 284212
195297 895.005 188.402 -131.862 284212
195386 894.024 188.502 -131.862 284212
195475 893.043 188.602 -131.862 284212
195564 892.062 188.702 -131.862 284212
195653 891.081 188.802 -131.862 284212
195742 890.1 188.902 -131.862 284212
195831 889.119 189.002 -131.862 284212
195920 888.138 189.102 -131.862 284212
196009 887.157 189.202 -131.862 284212
196097 886.176 189.302 -131.862 284212
196186 885.195 189.402 -131.862 284212
196274 884.214 189.502 -131.862 284212
196362 883.233 189.602 -131.862 284212
196451 882.252 189.702 -131.862 284212
196539 881.271 189.802 -131.862 284212
196627 880.29 189.902 -131.862 284212
196714 879.309 190.002 -131.862 284212
196802 878.328 190.102 -131.862 284212
196890 877.347 190.202 -131.862 284212
196978 876.366 190.302 -131.862 284212
197065 875.385 190.402 -131.862 284212
197152 874.404 190.502 -131.862 284212
197240 873.422 190.602 -131.862 284212
197327 872.441 190.702 -131.862 284212
197414 871.46 190.802 -131.862 284212
197501 870.479 190.902 -131.862 284212
197588 869.498 191.002 -131.862 284212
197675 868.517 191.102 -131.862 284212
197761 867.536 191.202 -131.862 284212
197848 866.555 191.302 -131.862 284212
197935 865.574 191.402 -131.862 284212
198021 864.593 191.502 -131.862 284212
198107 863.612 191.602 -131.862 284212
198193 862.631 191.702 -131.862 284212
198280 861.65 191.803 -131.862 284212
198366 860.669 191.903 -131.862 284212
198452 859.688 192.003 -131.862 284212
198537 858.707 192.103 -131.862 284212
198623 857.726 192.203 -131.862 284212
198709 856.745 192.303 -131.862 284212
198794 855.764 192.403 -131.862 284212
198880 854.783 192.503 -131.862 284212
198965 853.802 192.603 -131.862 284212
199050 852.821 192.703 -131.862 284212
199135 851.84 192.803 -131.862 284212
199220 850.859 192.903 -131.862 284212
199305 849.878 193.003 -131.862 284212
199390 848.897 193.103 -131.862 284212
199475 847.916 193.203 -131.862 284212
199560 846.935 193.303 -131.862 284212
199644 845.954 193.403 -131.862 284212
199729 844.973 193.503 -131.862 284212
199813 843.992 193.603 -131.862 284212
199897 843.011 193.703 -131.862 284212
199981 842.03 193.803 -131.862 284212
200065 841.049 193.903 -131.862 284212
200149 840.068 194.003 -131.862 284212
200233 839.087 194.103 -131.862 284212
200317 838.106 194.203 -131.862 284212
200401 837.125 194.303 -131.862 284212
200484 836.144 194.403 -131.862 284212
200568 835.163 194.503 -131.862 284212
200651 834.182 194.603 -131.862 284212
200734 833.201 194.703 -131.862 284212
200818 832.22 194.803 -131.862 284212
200901 831.239 194.903 -131.862 284212
200984 830.258 195.003 -131.862 284212
201066 829.277 195.103 -131.862 284212
201149 828.296 195.203 -131.862 284212
201232 827.315 195.303 -131.862 284212
201315 826.334 195.403 -131.862 284212
201397 825.353 195.503 -131.862 284212
201479 824.372 195.603 -131.862 284212
201562 823.391 195.703 -131.862 284212
201644 822.41 195.803 -131.862 284212
201726 821.429 195.903 -131.862 284212
201808 820.448 196.003 -131.862 284212
201890 819.466 196.103 -131.862 284212
201972 818.485 196.203 -131.862 284212
202053 817.504 196.303 -131.862 284212
202135 816.523 196.403 -131.862 284212
202216 815.542 196.503 -131.862 284212
202298 814.561 196.603 -131.862 284212
202379 813.58 196.703 -131.862 284212
202460 812.599 196.803 -131.862 284212
202542 811.618 196.903 -131.862 284212
202623 810.637 197.003 -131.862 284212
202703 809.656 197.103 -131.862 284212
202784 808.675 197.203 -131.862 284212
202865 807.694 197.303 -131.862 284212
202946 806.713 197.403 -131.862 284212
203026 805.732 197.503 -131.862 284212
203107 804.751 197.603 -131.862 284212
203187 803.77 197.703 -131.862 284212
203267 802.789 197.803 -131.862 284212
203347 801.808 197.903 -131.862 284212
203427 800.827 198.003 -131.862 284212
203507 799.846 198.103 -131.862 284212
203587 798.865 198.203 -131.862 284212
203667 797.884 198.303 -131.862 284212
203746 796.903 198.403 -131.862 284212
203826 795.922 198.503 -131.862 284212
203905 794.941 198.603 -131.862 284212
203985 793.96 198.703 -131.862 284212
204064 792.979 198.803 -131.862 284212
204143 791.998 198.903 -131.862 284212
204222 791.017 199.003 -131.862 284212
204301 790.036 199.103 -131.862 284212
204380 789.055 199.203 -131.862 284212
204459 788.074 199.303 -131.862 284212
204538 787.093 199.403 -131.862 284212
204616 786.112 199.503 -131.862 284212
204695 785.131 199.603 -131.862 284212
204773 784.15 199.703 -131.862 284212
204851 783.169 199.803 -131.862 284212
204929 782.188 199.903 -131.862 284212
205007 781.207 200.003 -131.862 284212
205085 780.226 200.103 -131.862 284212
205163 779.245 200.203 -131.862 284212
205241 778.264 200.303 -131.862 284212
205319 777.283 200.403 -131.862 284212
205396 776.302 200.503 -131.862 284212
205474 775.321 200.603 -131.862 284212
205551 774.34 200.703 -131.862 284212
205628 773.359 200.803 -131.862 284212
205706 772.378 200.903 -131.862 284212
205783 771.397 201.003 -131.862 284212
205860 770.416 201.103 -131.862 284212
205937 769.435 201.203 -131.862 284212
206013 768.454 201.303 -131.862 284212
206090 767.473 201.403 -131.862 284212
206167 766.492 201.503 -131.862 284212
206243 765.51 201.603 -131.862 284212
206320 764.529 201.703 -131.862 284212
206396 763.548 201.803 -131.862 284212
206472 762.567 201.903 -131.862 284212
206548 761.586 202.003 -131.862 284212
206624 760.605 202.103 -131.862 284212
206700 759.624 202.203 -131.862 284212
206776 758.643 202.303 -131.862 284212
206852 757.662 202.403 -131.862 284212
206927 756.681 202.503 -131.862 284212
207003 755.7 202.603 -131.862 284212
207078 754.719 202.703 -131.862 284212
207154 753.738 202.803 -131.862 284212
207229 752.757 202.903 -131.862 284212
207304 751.776 203.003 -131.862 284212
207379 750.795 203.103 -131.862 284212
207454 749.814 203.203 -131.862 284212
207529 748.833 203.303 -131.862 284212
207604 747.852 203.403 -131.862 284212
207678 746.871 203.503 -131.862 284212
207753 745.89 203.603 -131.862 284212
207827 744.909 203.703 -131.862 284212
207902 743.928 203.803 -131.862 284212
207976 742.947 203.903 -131.862 284212
208050 741.966 204.003 -131.862 284212
208124 740.985 204.103 -131.862 284212
208198 740.004 204.203 -131.862 284212
208272 739.023 204.303 -131.862 284212
208346 738.042 204.403 -131.862 284212
208419 737.061 204.503 -131.862 284212
208493 736.08 204.603 -131.862 284212
208566 735.099 204.703 -131.862 284212
208640 734.118 204.803 -131.862 284212
208713 733.137 204.903 -131.862 284212
208786 732.156 205.003 -131.862 284212
208859 731.175 205.103 -131.862 284212
208932 730.194 205.203 -131.862 284212
209005 729.213 205.303 -131.862 284212
209078 728.232 205.403 -131.862 284212
209150 727.251 205.503 -131.862 284212
209223 726.27 205.603 -131.862 284212
209295 725.289 205.703 -131.862 284212
209368 724.308 205.803 -131.862 284212
209440 723.327 205.903 -131.862 284212
209512 722.346 206.003 -131.862 284212
209584 721.365 206.103 -131.862 284212
209656 720.384 206.203 -131.862 284212
209728 719.403 206.303 -131.862 284212
209800 718.422 206.403 -131.862 284212
209872 717.441 206.503 -131.862 284212
209943 716.46 206.603 -131.862 284212
210015 715.479 206.703 -131.862 284212
210086 714.498 206.803 -131.862 284212
210158 713.517 206.903 -131.862 284212
210229 712.536 207.003 -131.862 284212
210300 711.555 207.103 -131.862 284212
210371 710.573 207.203 -131.862 284212
210442 709.592 207.303 -131.862 284212
210513 708.611 207.403 -131.862 284212
210583 707.63 207.503 -131.862 284212
210654 706.649 207.603 -131.862 284212
210725 705.668 207.703 -131.862 284212
210795 704.687 207.803 -131.862 284212
210865 703.706 207.903 -131.862 284212
210935 702.725 208.003 -131.862 284212
211006 701.744 208.104 -131.862 284212
211076 700.763 208.204 -131.862 284212
211146 699.782 208.304 -131.862 284212
211215 698.801 208.404 -131.862 284212
211285 697.82 208.504 -131.862 284212
211355 696.839 208.604 -131.862 284212
211424 695.858 208.704 -131.862 284212
211494 694.877 208.804 -131.862 284212
211563 693.896 208.904 -131.862 284212
211632 692.915 209.004 -131.862 284212
211701 691.934 209.104 -131.862 284212
211771 690.953 209.204 -131.862 284212
211839 689.972 209.304 -131.862 284212
211908 688.991 209.404 -131.862 284212
211977 688.01 209.504 -131.862 284212
212046 687.029 209.604 -131.862 284212
212114 686.048 209.704 -131.862 284212
212183 685.067 209.804 -131.862 284212
212251 684.086 209.904 -131.862 284212
212319 683.105 210.004 -131.862 284212
212388 682.124 210.104 -131.862 284212
212456 681.143 210.204 -131.862 284212
212524 680.162 210.304 -131.862 284212
212591 679.181 210.404 -131.862 284212
212659 678.2 210.504 -131.862 284212
212727 677.219 210.604 -131.862 284212
212794 676.238 210.704 -131.862 284212
212862 675.257 210.804 -131.862 284212
212929 674.276 210.904 -131.862 284212
212997 673.295 211.004 -131.862 284212
213064 672.314 211.104 -131.862 284212
213131 671.333 211.204 -131.862 284212
213198 670.352 211.304 -131.862 284212
213265 669.371 211.404 -131.862 284212
213332 668.39 211.504 -131.862 284212
213398 667.409 211.604 -131.862 284212
213465 666.428 211.704 -131.862 284212
213531 665.447 211.804 -131.862 284212
213598 664.466 211.904 -131.862 284212
213664 663.485 212.004 -131.862 284212
213730 662.504 212.104 -131.862 284212
213796 661.523 212.204 -131.862 284212
213862 660.542 212.304 -131.862 284212
213928 659.561 212.404 -131.862 284212
213994 658.58 212.504 -131.862 284212
214060 657.599 212.604 -131.862 284212
214125 656.617 212.704 -131.862 284212
214191 655.636 212.804 -131.862 284212
214256 654.655 212.904 -131.862 284212
214322 653.674 213.004 -131.862 284212
214387 652.693 213.104 -131.862 284212
214452 651.712 213.204 -131.862 284212
214517 650.731 213.304 -131.862 284212
214582 649.75 213.404 -131.862 284212
214647 648.769 213.504 -131.862 284212
214712 647.788 213.604 -131.862 284212
214776 646.807 213.704 -131.862 284212
214841 645.826 213.804 -131.862 284212
214905 644.845 213.904 -131.862 284212
214970 643.864 214.004 -131.862 284212
215034 642.883 214.104 -131.862 284212
215098 641.902 214.204 -131.862 284212
215162 640.921 214.304 -131.862 284212
215226 639.94 214.404 -131.862 284212
215290 638.959 214.504 -131.862 284212
215353 637.978 214.604 -131.862 284212
215417 636.997 214.704 -131.862 284212
215481 636.016 214.804 -131.862 284212
215544 635.035 214.904 -131.862 284212
215608 634.054 215.004 -131.862 284212
215671 633.073 215.104 -131.862 284212
215734 632.092 215.204 -131.862 284212
215797 631.111 215.304 -131.862 284212
215860 630.13 215.404 -131.862 284212
215923 629.149 215.504 -131.862 284212
215986 628.168 215.604 -131.862 284212
216048 627.187 215.704 -131.862 284212
216111 626.206 215.804 -131.862 284212
216173 625.225 215.904 -131.862 284212
216236 624.244 216.004 -131.862 284212
216298 623.263 216.104 -131.862 284212
216360 622.282 216.204 -131.862 284212
216422 621.301 216.304 -131.862 284212
216484 620.32 216.404 -131.862 284212
216546 619.339 216.504 -131.862 284212
216608 618.358 216.604 -131.862 284212
216670 617.377 216.704 -131.862 284212
216731 616.396 216.804 -131.862 284212
216793 615.415 216.904 -131.862 284212
216854 614.434 217.004 -131.862 284212
216915 613.453 217.104 -131.862 284212
216977 612.472 217.204 -131.862 284212
217038 611.491 217.304 -131.862 284212
217099 610.51 217.404 -131.862 284212
217160 609.529 217.504 -131.862 284212
217220 608.548 217.604 -131.862 284212
217281 607.567 217.704 -131.862 284212
217342 606.586 217.804 -131.862 284212
217402 605.605 217.904 -131.862 284212
217463 604.624 218.004 -131.862 284212
217523 603.643 218.104 -131.862 284212
217583 602.661 218.204 -131.862 284212
217643 601.68 218.304 -131.862 284212
217703 600.699 218.404 -131.862 284212
217763 599.718 218.504 -131.862 284212
217823 598.737 218.604 -131.862 284212
217883 597.756 218.704 -131.862 284212
217942 596.775 218.804 -131.862 284212
218002 595.794 218.904 -131.862 284212
218061 594.813 219.004 -131.862 284212
218121 593.832 219.104 -131.862 284212
218180 592.851 219.204 -131.862 284212
218239 591.87 219.304 -131.862 284212
218298 590.889 219.404 -131.862 284212
218357 589.908 219.504 -131.862 284212
218416 588.927 219.604 -131.862 284212
218475 587.946 219.704 -131.862 284212
218533 586.965 219.804 -131.862 284212
218592 585.984 219.904 -131.862 284212
218650 585.003 220.004 -131.862 284212
218709 584.022 220.104 -131.862 284212
218767 583.041 220.204 -131.862 284212
218825 582.06 220.304 -131.862 284212
218883 581.079 220.404 -131.862 284212
218941 580.098 220.504 -131.862 284212
218999 579.117 220.604 -131.862 284212
219057 578.136 220.704 -131.862 284212
219114 577.155 220.804 -131.862 284212
219172 576.174 220.904 -131.862 284212
219229 575.193 221.004 -131.862 284212
219287 574.212 221.104 -131.862 284212
219344 573.231 221.204 -131.862 284212
219401 572.25 221.304 -131.862 284212
219458 571.269 221.404 -131.862 284212
219515 570.288 221.504 -131.862 284212
219572 569.307 221.604 -131.862 284212
219629 568.326 221.704 -131.862 284212
219686 567.345 221.804 -131.862 284212
219742 566.364 221.904 -131.862 284212
219799 565.383 222.004 -131.862 284212
219855 564.402 222.104 -131.862 284212
219912 563.421 222.204 -131.862 284212
219968 562.44 222.304 -131.862 284212
220024 561.459 222.404 -131.862 284212
220080 560.478 222.504 -131.862 284212
220136 559.497 222.604 -131.862 284212
220192 558.516 222.704 -131.862 284212
220247 557.535 222.804 -131.862 284212
220303 556.554 222.904 -131.862 284212
220358 555.573 223.004 -131.862 284212
220414 554.592 223.104 -131.862 284212
220469 553.611 223.204 -131.862 284212
220524 552.63 223.304 -131.862 284212
220579 551.649 223.404 -131.862 284212
220634 550.668 223.504 -131.862 284212
220689 549.687 223.604 -131.862 284212
220744 548.706 223.704 -131.862 284212
220799 547.724 223.804 -131.862 284212
220854 546.743 223.904 -131.862 284212
220908 545.762 224.004 -131.862 284212
220962 544.781 224.104 -131.862 284212
221017 543.8 224.204 -131.862 284212
221071 542.819 224.304 -131.862 284212
221125 541.838 224.404 -131.862 284212
221179 540.857 224.505 -131.862 284212
221233 539.876 224.605 -131.862 284212
221287 538.895 224.705 -131.862 284212
221341 537.914 224.805 -131.862 284212
221394 536.933 224.905 -131.862 284212
221448 535.952 225.005 -131.862 284212
221501 534.971 225.105 -131.862 284212
221555 533.99 225.205 -131.862 284212
221608 533.009 225.305 -131.862 284212
221661 532.028 225.405 -131.862 284212
221714 531.047 225.505 -131.862 284212
221767 530.066 225.605 -131.862 284212
221820 529.085 225.705 -131.862 284212
221873 528.104 225.805 -131.862 284212
221925 527.123 225.905 -131.862 284212
221978 526.142 226.005 -131.862 284212
222031 525.161 226.105 -131.862 284212
222083 524.18 226.205 -131.862 284212
222135 523.199 226.305 -131.862 284212
222187 522.218 226.405 -131.862 284212
222239 521.237 226.505 -131.862 284212
222291 520.256 226.605 -131.862 284212
222343 519.275 226.705 -131.862 284212
222395 518.294 226.805 -131.862 284212
222447 517.313 226.905 -131.862 284212
222498 516.332 227.005 -131.862 284212
222550 515.351 227.105 -131.862 284212
222601 514.37 227.205 -131.862 284212
222652 513.389 227.305 -131.862 284212
222704 512.408 227.405 -131.862 284212
222755 511.427 227.505 -131.862 284212
222806 510.446 227.605 -131.862 284212
222857 509.465 227.705 -131.862 284212
222907 508.484 227.805 -131.862 284212
222958 507.503 227.905 -131.862 284212
223009 506.522 228.005 -131.862 284212
223059 505.541 228.105 -131.862 284212
223110 504.56 228.205 -131.862 284212
223160 503.579 228.305 -131.862 284212
223210 502.598 228.405 -131.862 284212
223260 501.617 228.505 -131.862 284212
223310 500.636 228.605 -131.862 284212
223360 499.655 228.705 -131.862 284212
223410 498.674 228.805 -131.862 284212
223460 497.693 228.905 -131.862 284212
223509 496.712 229.005 -131.862 284212
223559 495.731 229.105 -131.862 284212
223608 494.75 229.205 -131.862 284212
223658 493.769 229.305 -131.862 284212
223707 492.788 229.405 -131.862 284212
223756 491.807 229.505 -131.862 284212
223805 490.826 229.605 -131.862 284212
223854 489.845 229.705 -131.862 284212
223903 488.864 229.805 -131.862 284212
223952 487.883 229.905 -131.862 284212
224000 486.902 230.005 -131.862 284212
224049 485.921 230.105 -131.862 284212
224097 484.94 230.205 -131.862 284212
224146 483.959 230.305 -131.862 284212
224194 482.978 230.405 -131.862 284212
224242 481.997 230.505 -131.862 284212
224290 481.016 230.605 -131.862 284212
224338 480.035 230.705 -131.862 284212
224386 479.054 230.805 -131.862 284212
224434 478.073 230.905 -131.862 284212
224481 477.092 231.005 -131.862 284212
224529 476.111 231.105 -131.862 284212
224576 475.13 231.205 -131.862 284212
224624 474.149 231.305 -131.862 284212
224671 473.168 231.405 -131.862 284212
224718 472.187 231.505 -131.862 284212
224765 471.206 231.605 -131.862 284212
224812 470.225 231.705 -131.862 284212
224859 469.244 231.805 -131.862 284212
224906 468.263 231.905 -131.862 284212
224953 467.282 232.005 -131.862 284212
224999 466.301 232.105 -131.862 284212
225046 465.32 232.205 -131.862 284212
225092 464.339 232.305 -131.862 284212
225138 463.358 232.405 -131.862 284212
225184 462.377 232.505 -131.862 284212
225231 461.396 232.605 -131.862 284212
225277 460.415 232.705 -131.862 284212
225322 459.435 232.805 -131.862 284212
225368 458.454 232.905 -131.862 284212
225414 457.473 233.005 -131.862 284212
225460 456.492 233.105 -131.862 284212
225505 455.511 233.205 -131.862 284212
225550 454.53 233.305 -131.862 284212
225596 453.549 233.405 -131.862 284212
225641 452.568 233.505 -131.862 284212
225686 451.587 233.605 -131.862 284212
225731 450.606 233.705 -131.862 284212
225776 449.625 233.805 -131.862 284212
225821 448.644 233.905 -131.862 284212
225866 447.663 234.005 -131.862 284212
225910 446.682 234.105 -131.862 284212
225955 445.701 234.205 -131.862 284212
225999 444.72 234.305 -131.862 284212
226043 443.739 234.405 -131.862 284212
226088 442.758 234.505 -131.862 284212
226132 441.777 234.605 -131.862 284212
226176 440.796 234.705 -131.862 284212
226220 439.815 234.805 -131.862 284212
226264 438.834 234.905 -131.862 284212
226307 437.853 235.005 -131.862 284212
226351 436.872 235.105 -131.862 284212
226395 435.891 235.205 -131.862 284212
226438 434.91 235.305 -131.862 284212
226481 433.929 235.405 -131.862 284212
226525 432.948 235.505 -131.862 284212
226568 431.967 235.605 -131.862 284212
226611 430.986 235.705 -131.862 284212
226654 430.005 235.805 -131.862 284212
226697 429.024 235.905 -131.862 284212
226739 428.043 236.005 -131.862 284212
226782 427.062 236.105 -131.862 284212
226825 426.081 236.205 -131.862 284212
226867 425.1 236.305 -131.862 284212
226909 424.119 236.405 -131.862 284212
226952 423.138 236.505 -131.862 284212
226994 422.157 236.605 -131.862 284212
227036 421.176 236.705 -131.862 284212
227078 420.195 236.805 -131.862 284212
227120 419.214 236.905 -131.862 284212
227162 418.233 237.005 -131.862 284212
227203 417.252 237.105 -131.862 284212
227245 416.271 237.205 -131.862 284212
227286 415.29 237.305 -131.862 284212
227328 414.309 237.405 -131.862 284212
227369 413.328 237.505 -131.862 284212
227410 412.347 237.605 -131.862 284212
227451 411.366 237.705 -131.862 284212
227492 410.385 237.805 -131.862 284212
227533 409.404 237.905 -131.862 284212
227574 408.423 238.005 -131.862 284212
227615 407.442 238.105 -131.862 284212
227655 406.461 238.205 -131.862 284212
227696 405.48 238.305 -131.862 284212
227736 404.499 238.405 -131.862 284212
227776 403.518 238.505 -131.862 284212
227817 402.537 238.605 -131.862 284212
227857 401.556 238.705 -131.862 284212
227897 400.575 238.805 -131.862 284212
227937 399.594 238.905 -131.862 284212
227976 398.613 239.005 -131.862 284212
228016 397.632 239.105 -131.862 284212
228056 396.651 239.205 -131.862 284212
228095 395.67 239.305 -131.862 284212
228135 394.689 239.405 -131.862 284212
228174 393.708 239.505 -131.862 284212
228213 392.727 239.605 -131.862 284212
228252 391.746 239.705 -131.862 284212
228291 390.765 239.805 -131.862 284212
228330 389.784 239.905 -131.862 284212
228369 388.803 240.005 -131.862 284212
228408 387.822 240.105 -131.862 284212
228447 386.841 240.205 -131.862 284212
228485 385.86 240.305 -131.862 284212
228524 384.879 240.405 -131.862 284212
228562 383.898 240.505 -131.862 284212
228600 382.917 240.605 -131.862 284212
228638 381.936 240.705 -131.862 284212
228676 380.956 240.805 -131.862 284212
228714 379.975 240.906 -131.862 284212
228752 378.994 241.006 -131.862 284212
228790 378.013 241.106 -131.862 284212
228828 377.032 241.206 -131.862 284212
228865 376.051 241.306 -131.862 284212
228903 375.07 241.406 -131.862 284212
228940 374.089 241.506 -131.862 284212
228977 373.108 241.606 -131.862 284212
229014 372.127 241.706 -131.862 284212
229051 371.146 241.806 -131.862 284212
229088 370.165 241.906 -131.862 284212
229125 369.184 242.006 -131.862 284212
229162 368.203 242.106 -131.862 284212
229199 367.222 242.206 -131.862 284212
229235 366.241 242.306 -131.862 284212
229272 365.26 242.406 -131.862 284212
229308 364.279 242.506 -131.862 284212
229344 363.298 242.606 -131.862 284212
229381 362.317 242.706 -131.862 284212
229417 361.336 242.806 -131.862 284212
229453 360.355 242.906 -131.862 284212
229489 359.374 243.006 -131.862 284212
229524 358.393 243.106 -131.862 284212
229560 357.412 243.206 -131.862 284212
229596 356.431 243.306 -131.862 284212
229631 355.45 243.406 -131.862 284212
229667 354.469 243.506 -131.862 284212
229702 353.488 243.606 -131.862 284212
229737 352.507 243.706 -131.862 284212
229772 351.526 243.806 -131.862 284212
229807 350.545 243.906 -131.862 284212
229842 349.564 244.006 -131.862 284212
229877 348.583 244.106 -131.862 284212
229912 347.602 244.206 -131.862 284212
229946 346.621 244.306 -131.862 284212
229981 345.64 244.406 -131.862 284212
230015 344.659 244.506 -131.862 284212
230050 343.678 244.606 -131.862 284212
230084 342.697 244.706 -131.862 284212
230118 341.716 244.806 -131.862 284212
230152 340.735 244.906 -131.862 284212
230186 339.754 245.006 -131.862 284212
230220 338.773 245.106 -131.862 284212
230253 337.792 245.206 -131.862 284212
230287 336.811 245.306 -131.862 284212
230321 335.83 245.406 -131.862 284212
230354 334.849 245.506 -131.862 284212
230387 333.868 245.606 -131.862 284212
230421 332.887 245.706 -131.862 284212
230454 331.906 245.806 -131.862 284212
230487 330.925 245.906 -131.862 284212
230520 329.944 246.006 -131.862 284212
230553 328.963 246.106 -131.862 284212
230585 327.982 246.206 -131.862 284212
